candidate_id,status,source_type,source_id,feed_url,retrieved_at,max_bm25,is_gap,gap_reason,suggested_tactic_ids,bridge_rationales,source_urls,promoted_pr_url,rejected_reason
candidate-rss-28c839db65e4c2ff,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,148.38363330312805,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.2,,
candidate-rss-0efdfe2df2c8d7f9,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,54.47260342949805,0,not_gap,detect;harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.1,,
candidate-rss-ad64d563349d802c,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,188.28927356310845,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.0,,
candidate-rss-6fbcde5e5d6f4d12,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,93.83143825040693,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.12,,
candidate-rss-990eea506fb6a3c3,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,169.76567373296547,0,not_gap,harden;isolate;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.11,,
candidate-rss-f99623926a410d7f,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,125.37652041110474,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.10,,
candidate-rss-bb37982a330320ef,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,155.72246012877991,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.9,,
candidate-rss-700cdede27927aec,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,118.25316706495934,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.8,,
candidate-rss-831c6dbd62e3531b,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,79.68365271377797,0,not_gap,isolate;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.7,,
candidate-rss-ce7330e757cd83cf,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-07T11:10:47Z,192.8527849046666,0,not_gap,harden;isolate;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.6,,
candidate-rss-0bc2527d5faee62d,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,65.97380801069949,0,not_gap,detect;harden;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.21,,
candidate-rss-fa058186a803e0c9,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,92.4617554781782,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.20,,
candidate-rss-0f62631884f5f55b,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,99.01752326290219,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.19,,
candidate-rss-1986521ad88542be,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,82.67087763341475,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.18,,
candidate-rss-6c3c4cf2111ae270,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,98.4544259221389,0,not_gap,harden;isolate;model,"CWE-502: Deserialization of untrusted data — pickle attacks on model weights, joblib/numpy artifacts; harden via safetensors, isolate load context. (conf 0.85; src https://cwe.mitre.org/data/definitions/502.html)",https://github.com/run-llama/llama_index/releases/tag/v0.14.16,,
candidate-rss-6142a7a3dc293c72,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,98.27018206902851,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.15,,
candidate-rss-66903e44479c122b,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,108.86709458897066,0,not_gap,harden;model,,https://github.com/run-llama/llama_index/releases/tag/v0.14.14,,
candidate-rss-321d5c08ec1f1876,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,103.75218482723976,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.13,,
candidate-rss-0b4cc17294726ef8,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,106.90806365884106,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.12,,
candidate-rss-a82ddf11c8e74129,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-07T11:10:37Z,14.77315155436205,0,not_gap,detect;harden;model,,https://github.com/run-llama/llama_index/releases/tag/v0.14.10,,
candidate-rss-34434d91dc0f019b,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,54.722395569128096,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.1,,
candidate-rss-7c5e3f18398bc56c,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,16.608903871982058,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.2rc0,,
candidate-rss-f59b93b2b058190f,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,19.42455632351219,0,not_gap,detect;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.1rc0,,
candidate-rss-0a19820c0d1020c1,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,137.81757834935848,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.0,,
candidate-rss-8bbe018532a6c309,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,18.26906979400849,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.0rc1,,
candidate-rss-909c764660c2b075,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,12.901796401716457,0,not_gap,detect;harden,,https://github.com/vllm-project/vllm/releases/tag/v0.19.2rc0,,
candidate-rss-b2987661bc7a04bd,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,40.393064256641615,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.1,,
candidate-rss-074c27009a41395d,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,19.89386592140322,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.1rc0,,
candidate-rss-a547b0eb7cfaf1c4,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,98.69889866035489,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.0,,
candidate-rss-6044de71b2c3e5b7,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-07T11:10:29Z,14.97401755788052,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.0rc1,,
candidate-rss-55007e930f7591f5,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,116.64017589509453,0,not_gap,model;restore,,https://github.com/langchain-ai/langchain/releases/tag/langchain%3D%3D1.3.0a2,,
candidate-rss-7d62e88cdcc34b54,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,19.54998161008021,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-mistralai%3D%3D1.1.4,,
candidate-rss-068f8f6c5b2a0c1d,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,34.29825706406303,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-fireworks%3D%3D1.3.1,,
candidate-rss-6c1478fa97943a56,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,27.610423329221483,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D1.3.3,,
candidate-rss-aae67cc4bc6b5555,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,21.480750811095877,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D0.3.85,,
candidate-rss-7b6f8e3987d525cd,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,29.918305784283355,0,not_gap,harden,,https://github.com/langchain-ai/langchain/releases/tag/langchain-classic%3D%3D1.0.6,,
candidate-rss-3b67e367ec791479,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,27.931516854349308,0,not_gap,detect;harden,,https://github.com/langchain-ai/langchain/releases/tag/langchain%3D%3D0.3.29,,
candidate-rss-0ecc282aa5ce4f3b,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,31.031421786062264,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-classic%3D%3D1.0.5,,
candidate-rss-ec8a3edc58484d90,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,18.459062900155814,0,not_gap,detect;isolate,,https://github.com/langchain-ai/langchain/releases/tag/langchain-anthropic%3D%3D1.4.3,,
candidate-rss-6ed7ec8fecba01d9,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-07T11:10:18Z,21.299007149136475,0,not_gap,detect;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-openrouter%3D%3D0.2.3,,
candidate-rss-2acee880455f8d09,candidate,ghsa_api,GHSA-9gh9-hwpr-rvqq,ghsa_api,2026-05-07T11:10:14Z,52.43915659631488,0,not_gap,harden;model,,https://nvd.nist.gov/vuln/detail/CVE-2026-35352;https://github.com/uutils/coreutils/issues/10020;https://github.com/advisories/GHSA-9gh9-hwpr-rvqq,,
candidate-rss-6cf857b599362e48,candidate,ghsa_api,GHSA-5vh4-rgv7-p9g4,ghsa_api,2026-05-07T11:10:14Z,188.7681642991663,0,not_gap,harden;isolate;model,"CWE-918: SSRF — inference servers and agents that fetch arbitrary URLs (RAG, tool-use); harden URL allowlists, isolate egress. (conf 0.80; src https://cwe.mitre.org/data/definitions/918.html)",https://github.com/gotenberg/gotenberg/security/advisories/GHSA-5vh4-rgv7-p9g4;https://github.com/gotenberg/gotenberg/releases/tag/v8.31.0;https://github.com/advisories/GHSA-5vh4-rgv7-p9g4,,
candidate-rss-3b5ad36fcc0ce431,candidate,ghsa_api,GHSA-rch3-82jr-f9w9,ghsa_api,2026-05-07T11:10:14Z,75.10636007309097,0,not_gap,detect;evict;harden;model,"CWE-79: XSS in AI-app frontends (chat UIs, dashboards) and rendered LLM output; harden output encoding, detect script-injection patterns. (conf 0.70; src https://cwe.mitre.org/data/definitions/79.html)",https://github.com/jupyter/notebook/security/advisories/GHSA-rch3-82jr-f9w9;https://jupyterlab.readthedocs.io/en/latest/user/commands.html#commands-in-markdown-output-and-files;https://github.com/advisories/GHSA-rch3-82jr-f9w9,,
candidate-rss-164d5ce5ba88a618,candidate,ghsa_api,GHSA-mh5c-xrmh-m794,ghsa_api,2026-05-07T11:10:14Z,51.36247465378951,0,not_gap,detect;evict;model,,https://nvd.nist.gov/vuln/detail/CVE-2026-35368;https://github.com/uutils/coreutils/issues/10327;https://github.com/advisories/GHSA-mh5c-xrmh-m794,,
candidate-rss-4a8e6368e7ef2913,candidate,ghsa_api,GHSA-83hf-93m4-rgwq,ghsa_api,2026-05-07T11:10:14Z,118.57341498452482,0,not_gap,harden;isolate;model,,https://github.com/hickory-dns/hickory-dns/security/advisories/GHSA-83hf-93m4-rgwq;https://github.com/advisories/GHSA-83hf-93m4-rgwq,,
candidate-rss-0b0dc7b4630d2079,candidate,ghsa_api,GHSA-56c3-vfp2-5qqj,ghsa_api,2026-05-07T11:10:14Z,127.48227150471816,0,not_gap,harden;isolate;model,"CWE-918: SSRF — inference servers and agents that fetch arbitrary URLs (RAG, tool-use); harden URL allowlists, isolate egress. (conf 0.80; src https://cwe.mitre.org/data/definitions/918.html)",https://github.com/czlonkowski/n8n-mcp/security/advisories/GHSA-56c3-vfp2-5qqj;https://github.com/czlonkowski/n8n-mcp/commit/9639f757853149f0cb16663cc8b6b6468f27a25f;https://github.com/advisories/GHSA-56c3-vfp2-5qqj,,
candidate-rss-e84028b86ed7fb0e,candidate,ghsa_api,GHSA-w24r-5266-9c3c,ghsa_api,2026-05-07T11:10:14Z,209.05033706173302,0,not_gap,harden;model,,https://github.com/clerk/javascript/security/advisories/GHSA-w24r-5266-9c3c;https://github.com/advisories/GHSA-w24r-5266-9c3c,,
candidate-rss-22115e020735cbdd,candidate,ghsa_api,GHSA-855c-r2vq-c292,ghsa_api,2026-05-07T11:10:14Z,161.85575620770902,0,not_gap,detect;harden;model,"CWE-79: XSS in AI-app frontends (chat UIs, dashboards) and rendered LLM output; harden output encoding, detect script-injection patterns. (conf 0.70; src https://cwe.mitre.org/data/definitions/79.html)",https://github.com/apostrophecms/apostrophe/security/advisories/GHSA-855c-r2vq-c292;https://nvd.nist.gov/vuln/detail/CVE-2026-35569;https://github.com/apostrophecms/apostrophe/commit/0e57dd07a56ae1ba1e3af646ba026db4d0ab5bb3;https://github.com/Chittu13/cve-research/tree/main/CVE-2026-35569;https://github.com/advisories/GHSA-855c-r2vq-c292,,
candidate-rss-6c561befa2328ca9,candidate,ghsa_api,GHSA-cfh3-3jmp-rvhc,ghsa_api,2026-05-07T11:10:14Z,39.837456858441094,0,not_gap,harden;model,,https://github.com/python-pillow/Pillow/security/advisories/GHSA-cfh3-3jmp-rvhc;https://github.com/python-pillow/Pillow/pull/9427;https://github.com/python-pillow/Pillow/commit/54ba4db542ad3c7b918812a4e2d69c27735a3199;https://pillow.readthedocs.io/en/stable/releasenotes/12.1.1.html;https://nvd.nist.gov/vuln/detail/CVE-2026-25990;https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa;https://github.com/advisories/GHSA-cfh3-3jmp-rvhc,,
candidate-rss-5a1ed75fe9c8b122,candidate,ghsa_api,GHSA-5fgg-jcpf-8jjw,ghsa_api,2026-05-07T11:10:14Z,149.48193030255047,0,not_gap,detect;harden;isolate;model,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/i18next/i18next-http-middleware/security/advisories/GHSA-5fgg-jcpf-8jjw;https://www.i18next.com/how-to/faq#how-should-the-language-codes-be-formatted;https://github.com/advisories/GHSA-5fgg-jcpf-8jjw,,
candidate-rss-f4d91e66f7f62d83,candidate,ghsa_api,GHSA-8847-338w-5hcj,ghsa_api,2026-05-07T11:10:14Z,180.15816967881074,0,not_gap,harden;isolate;model,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/i18next/i18next-fs-backend/security/advisories/GHSA-8847-338w-5hcj;https://github.com/advisories/GHSA-8847-338w-5hcj,,
candidate-rss-6a65ab1633063769,candidate,ghsa_api,GHSA-vp6r-9m58-5xv8,ghsa_api,2026-05-07T11:10:14Z,58.89741804213072,0,not_gap,harden;model,,https://github.com/omnifaces/omnifaces/security/advisories/GHSA-vp6r-9m58-5xv8;https://github.com/advisories/GHSA-vp6r-9m58-5xv8,,
candidate-rss-fa3aaadd55538da8,candidate,ghsa_api,GHSA-cxx3-hr75-4q96,ghsa_api,2026-05-07T11:10:14Z,148.28498678536596,0,not_gap,harden;isolate;model,"CWE-862: Missing authorization on critical functions; isolate function-level access, harden default-deny. (conf 0.75; src https://cwe.mitre.org/data/definitions/862.html)",https://github.com/getarcaneapp/arcane/security/advisories/GHSA-cxx3-hr75-4q96;https://github.com/getarcaneapp/arcane/releases/tag/v1.18.0;https://github.com/advisories/GHSA-cxx3-hr75-4q96,,
candidate-rss-6bf91cdefc24c7e5,candidate,ghsa_api,GHSA-rh99-wc69-c255,ghsa_api,2026-05-07T11:10:14Z,80.6817322996952,0,not_gap,harden;model,,https://github.com/edgelesssys/contrast/security/advisories/GHSA-rh99-wc69-c255;https://github.com/kata-containers/kata-containers/security/advisories/GHSA-q49m-57vm-c8cc;https://gist.github.com/burgerdev/304dd0ab0fff1665b7c27e18a30cf96e;https://github.com/edgelesssys/contrast/releases/tag/v1.19.1;https://github.com/advisories/GHSA-rh99-wc69-c255,,
candidate-rss-163509f1f79972e9,candidate,ghsa_api,GHSA-w937-fg2h-xhq2,ghsa_api,2026-05-07T11:10:14Z,141.95468787587882,0,not_gap,detect;harden;isolate;model,"CWE-79: XSS in AI-app frontends (chat UIs, dashboards) and rendered LLM output; harden output encoding, detect script-injection patterns. (conf 0.70; src https://cwe.mitre.org/data/definitions/79.html)",https://github.com/locize/locize/security/advisories/GHSA-w937-fg2h-xhq2;https://github.com/locize/locize/commit/d006b75fadb8e8ab77b023e462850fc6e9170735;https://developer.mozilla.org/en-US/docs/Web/API/Window/postMessage#security_concerns;https://github.com/locize/locize/releases/tag/v4.0.21;https://github.com/advisories/GHSA-w937-fg2h-xhq2,,
candidate-rss-17c73e5d6f6bcfc6,candidate,ghsa_api,GHSA-85x2-r8xv-ww8c,ghsa_api,2026-05-07T11:10:14Z,183.60299405167493,0,not_gap,harden;isolate;model,"CWE-862: Missing authorization on critical functions; isolate function-level access, harden default-deny. (conf 0.75; src https://cwe.mitre.org/data/definitions/862.html)",https://github.com/getkirby/kirby/security/advisories/GHSA-85x2-r8xv-ww8c;https://github.com/getkirby/kirby/releases/tag/4.9.0;https://github.com/getkirby/kirby/releases/tag/5.4.0;https://github.com/advisories/GHSA-85x2-r8xv-ww8c,,
candidate-rss-c3c77b3beadc151d,candidate,ghsa_api,GHSA-jr27-m4p2-rc6r,ghsa_api,2026-05-07T11:10:14Z,126.10672974100984,0,not_gap,harden;model,,https://github.com/pyasn1/pyasn1/security/advisories/GHSA-jr27-m4p2-rc6r;https://github.com/pyasn1/pyasn1/commit/5a49bd1fe93b5b866a1210f6bf0a3924f21572c8;https://github.com/pyasn1/pyasn1/releases/tag/v0.6.3;https://nvd.nist.gov/vuln/detail/CVE-2026-30922;https://github.com/pyasn1/pyasn1/commit/25ad481c19fdb006e20485ef3fc2e5b3eff30ef0;http://www.openwall.com/lists/oss-security/2026/03/20/4;https://lists.debian.org/debian-lts-announce/2026/05/msg00001.html;https://github.com/advisories/GHSA-jr27-m4p2-rc6r,,
candidate-rss-09b10c6a2f9088a6,candidate,ghsa_api,GHSA-jjgj-cx3q-pw4w,ghsa_api,2026-05-07T11:10:14Z,146.87643002480823,0,not_gap,harden;isolate;model,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/openmrs/openmrs-core/security/advisories/GHSA-jjgj-cx3q-pw4w;https://github.com/advisories/GHSA-jjgj-cx3q-pw4w,,
candidate-rss-d4153f4ec499c6d6,candidate,ghsa_api,GHSA-rc95-pcm8-65v9,ghsa_api,2026-05-07T11:10:14Z,66.89270471049787,0,not_gap,harden;model,CWE-287: Improper authentication on inference servers and agent endpoints; harden auth boundary. (conf 0.70; src https://cwe.mitre.org/data/definitions/287.html),https://github.com/quarkusio/quarkus/security/advisories/GHSA-rc95-pcm8-65v9;https://github.com/advisories/GHSA-rc95-pcm8-65v9,,
candidate-rss-b300ce61f9939d3e,candidate,ghsa_api,GHSA-78fc-9688-w8xw,ghsa_api,2026-05-07T11:10:14Z,151.64491085895148,0,not_gap,detect;harden;isolate;model,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/openmrs/openmrs-core/security/advisories/GHSA-78fc-9688-w8xw;https://github.com/advisories/GHSA-78fc-9688-w8xw,,
candidate-rss-38b707751fc5d1ed,candidate,ghsa_api,GHSA-62p3-hvxx-fxg4,ghsa_api,2026-05-07T11:10:14Z,189.3576295520794,0,not_gap,detect;harden;model,"CWE-20: Input validation gaps reach AI systems via untrusted prompts, tool args, and ingestion pipelines; harden boundary checks, detect malformed inputs at runtime. (conf 0.55; src https://cwe.mitre.org/data/definitions/20.html)",https://github.com/gotenberg/gotenberg/security/advisories/GHSA-62p3-hvxx-fxg4;https://github.com/advisories/GHSA-62p3-hvxx-fxg4,,
candidate-rss-4c0c584cd9fee580,candidate,ghsa_api,GHSA-q49m-57vm-c8cc,ghsa_api,2026-05-07T11:10:14Z,238.3604133128292,0,not_gap,harden;isolate;model,,https://github.com/kata-containers/kata-containers/security/advisories/GHSA-q49m-57vm-c8cc;https://nvd.nist.gov/vuln/detail/CVE-2026-41326;https://github.com/kata-containers/kata-containers/commit/1b9e49eb2763aa6ea6a99b276d3ff5e2c7f658f2;https://github.com/advisories/GHSA-q49m-57vm-c8cc,,
candidate-rss-468bdc98bc34c80b,candidate,ghsa_api,GHSA-2h7v-4372-f6x2,ghsa_api,2026-05-07T11:10:14Z,148.25446268301042,0,not_gap,detect;harden;isolate;model,"CWE-862: Missing authorization on critical functions; isolate function-level access, harden default-deny. (conf 0.75; src https://cwe.mitre.org/data/definitions/862.html)",https://github.com/getkirby/kirby/security/advisories/GHSA-2h7v-4372-f6x2;https://github.com/getkirby/kirby/releases/tag/4.9.0;https://github.com/getkirby/kirby/releases/tag/5.4.0;https://github.com/advisories/GHSA-2h7v-4372-f6x2,,
candidate-rss-b9179939f68ea9a1,candidate,ghsa_api,GHSA-r466-rxw4-3j9j,ghsa_api,2026-05-07T11:10:14Z,133.46925214141186,0,not_gap,harden;isolate;model,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/EvoMap/evolver/security/advisories/GHSA-r466-rxw4-3j9j;https://nvd.nist.gov/vuln/detail/CVE-2026-42075;https://github.com/EvoMap/evolver/releases/tag/v1.69.3;https://github.com/advisories/GHSA-r466-rxw4-3j9j,,
candidate-rss-51188d2c3f42151d,candidate,ghsa_api,GHSA-xchc-cqwg-g76q,ghsa_api,2026-05-07T11:10:14Z,151.15397761329012,0,not_gap,harden;isolate;model,"CWE-862: Missing authorization on critical functions; isolate function-level access, harden default-deny. (conf 0.75; src https://cwe.mitre.org/data/definitions/862.html)",https://github.com/argoproj/argo-workflows/security/advisories/GHSA-xchc-cqwg-g76q;https://github.com/argoproj/argo-workflows/commit/09fff05e0830c14a5e36cc40597ad84881db1ab6;https://github.com/argoproj/argo-workflows/releases/tag/v4.0.5;https://github.com/advisories/GHSA-xchc-cqwg-g76q,,
candidate-rss-92f9bfdbff076bc6,candidate,ghsa_api,GHSA-gfc2-9qmw-w7vh,ghsa_api,2026-05-07T11:10:14Z,156.32208034977702,0,not_gap,detect;harden;isolate;model,"CWE-200: Sensitive information exposure — model memorization, system-prompt leak, training-data inference; isolate sensitive context, detect exfil patterns. (conf 0.75; src https://cwe.mitre.org/data/definitions/200.html);CWE-306: Missing authentication on critical functions — common in self-hosted inference servers (Ollama, vLLM, etc.); harden default-deny. (conf 0.80; src https://cwe.mitre.org/data/definitions/306.html)",https://github.com/nicolargo/glances/security/advisories/GHSA-gfc2-9qmw-w7vh;https://nvd.nist.gov/vuln/detail/CVE-2026-34839;https://github.com/nicolargo/glances/commit/fdfb977b1d91b5e410bc06c4e19f8bedb0005ce9;https://github.com/advisories/GHSA-gfc2-9qmw-w7vh,,
candidate-rss-ec9b4cd7401385d9,candidate,ghsa_api,GHSA-cwq5-8pvq-j65j,ghsa_api,2026-05-07T11:10:14Z,90.16505836064121,0,not_gap,harden;model,,https://github.com/ndsev/zserio/security/advisories/GHSA-cwq5-8pvq-j65j;https://github.com/ndsev/zserio/commit/a9932de4b5eefb3afd5e18ca2fd758aa744a7c69;https://nvd.nist.gov/vuln/detail/CVE-2026-33524;https://github.com/advisories/GHSA-cwq5-8pvq-j65j,,
